C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_18_601.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_18_601.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_18_601.jpg, 0, 0, 0, 0.9998822
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_18_703.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_18_703.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_18_703.jpg, 0, 0, 0, 0.9898578
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_18_803.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_18_803.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_18_803.jpg, 0, 0, 0, 0.9799339
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_18_910.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_18_910.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_18_910.jpg, 0, 0, 0, 0.9701097
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_19_009.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_19_009.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_19_009.jpg, 0, 0, 0, 0.9603843
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_19_112.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_19_112.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_19_112.jpg, 0, 0, 0, 0.9507564
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_19_214.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_19_214.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_19_214.jpg, 0, 0, 0, 0.9412253
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_19_319.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_19_319.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_19_319.jpg, 0, 0, 0, 0.9299138
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_19_422.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_19_422.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_19_422.jpg, 0, 0, 0, 0.9205916
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_19_521.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_19_521.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_19_521.jpg, 0, 0, 0, 0.9113629
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_19_623.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_19_623.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_19_623.jpg, 0, 0, 0, 0.9022269
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_19_724.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_19_724.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_19_724.jpg, 0, 0, 0, 0.8931826
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_19_826.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_19_826.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_19_826.jpg, 0, 0, 0, 0.884229
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_19_928.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_19_928.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_19_928.jpg, 0, 0, 0, 0.8753653
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_20_031.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_20_031.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_20_031.jpg, -0.2804973, 0, 0, 0.864192
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_20_135.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_20_135.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_20_135.jpg, -0.5899218, 0, 0, 0.8484473
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_20_239.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_20_239.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_20_239.jpg, -0.2666847, 0, 0, 0.8408379
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_20_341.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_20_341.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_20_341.jpg, 0, 0, 0, 0.8326675
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_20_445.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_20_445.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_20_445.jpg, -0.1221297, 0, 0, 0.8237663
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_20_546.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_20_546.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_20_546.jpg, -0.4099611, 0, 0, 0.8114389
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_20_648.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_20_648.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_20_648.jpg, -0.1664847, 0, 0, 0.8044019
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_20_751.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_20_751.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_20_751.jpg, -0.2174619, 0, 0, 0.7951239
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_20_853.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_20_853.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_20_853.jpg, -0.5078534, 0, 0, 0.7820772
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_20_955.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_20_955.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_20_955.jpg, -0.8172683, 0, 0, 0.7640566
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_21_059.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_21_059.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_21_059.jpg, -1, 0, 0, 0.7396677
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_21_161.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_21_161.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_21_161.jpg, -1, 0, 0, 0.7247061
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_21_261.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_21_261.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_21_261.jpg, -1, 0, 0, 0.7100518
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_21_363.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_21_363.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_21_363.jpg, -0.7653528, 0, 0, 0.7026199
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_21_469.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_21_469.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_21_469.jpg, -0.8382546, 0, 0, 0.6918048
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_21_570.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_21_570.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_21_570.jpg, -1, 0, 0, 0.6728244
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_21_679.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_21_679.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_21_679.jpg, -0.9447582, 0, 0, 0.6607469
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_21_782.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_21_782.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_21_782.jpg, -1, 0, 0, 0.6451333
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_21_885.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_21_885.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_21_885.jpg, -1, 0, 0, 0.6319392
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_21_987.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_21_987.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_21_987.jpg, -1, 0, 0, 0.6189983
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_22_092.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_22_092.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_22_092.jpg, -0.9161941, 0, 0, 0.6105362
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_22_193.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_22_193.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_22_193.jpg, -1, 0, 0, 0.5953194
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_22_293.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_22_293.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_22_293.jpg, -0.8145733, 0, 0, 0.587754
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_22_398.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_22_398.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_22_398.jpg, -1, 0, 0, 0.5698553
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_22_499.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_22_499.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_22_499.jpg, -0.7927091, 0, 0, 0.5646945
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_22_605.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_22_605.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_22_605.jpg, -1, 0, 0, 0.549384
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_22_707.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_22_707.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_22_707.jpg, -0.7913992, 0, 0, 0.5441641
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_22_808.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_22_808.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_22_808.jpg, -1, 0, 0, 0.5287786
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_22_911.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_22_911.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_22_911.jpg, -1, 0, 0, 0.5177734
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_23_012.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_23_012.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_23_012.jpg, -1, 0, 0, 0.5070806
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_23_114.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_23_114.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_23_114.jpg, -1, 0, 0, 0.4965934
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_23_219.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_23_219.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_23_219.jpg, -1, 0, 0, 0.4842756
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_23_321.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_23_321.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_23_321.jpg, -1, 0, 0, 0.4745979
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_23_423.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_23_423.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_23_423.jpg, -1, 0, 0, 0.4627779
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_23_523.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_23_523.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_23_523.jpg, -1, 0, 0, 0.4512353
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_23_626.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_23_626.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_23_626.jpg, -1, 0.0187824, 0, 0.4713005
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_23_729.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_23_729.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_23_729.jpg, -1, 0.3165384, 0, 0.6658349
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_23_832.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_23_832.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_23_832.jpg, -1, 0.2601906, 0, 1.099881
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_23_934.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_23_934.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_23_934.jpg, -1, 0.06459689, 0, 1.13107
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_24_040.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_24_040.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_24_040.jpg, -1, 0.4321593, 0, 1.520016
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_24_141.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_24_141.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_24_141.jpg, -1, 0.129123, 0, 1.810138
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_24_245.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_24_245.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_24_245.jpg, -1, 0, 0, 1.790406
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_24_346.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_24_346.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_24_346.jpg, -1, 0.0656424, 0, 1.744125
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_24_450.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_24_450.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_24_450.jpg, -1, 0.3576777, 0, 2.006978
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_24_554.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_24_554.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_24_554.jpg, -0.8785992, 0.1317576, 0, 2.277516
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_24_659.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_24_659.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_24_659.jpg, -0.5135673, 0.1439229, 0, 2.332369
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_24_763.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_24_763.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_24_763.jpg, -0.2172837, 0.3287301, 0, 2.677172
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_24_868.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_24_868.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_24_868.jpg, 0, 0.0291693, 0, 2.808382
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_24_973.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_24_973.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_24_973.jpg, 0, 0.1362582, 0, 2.853205
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_25_075.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_25_075.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_25_075.jpg, 0, 0.4409571, 0, 3.228006
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_25_179.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_25_179.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_25_179.jpg, 0, 0.5173101, 0, 3.76492
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_25_283.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_25_283.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_25_283.jpg, 0, 0.8134143, 0, 4.566657
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_25_386.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_25_386.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_25_386.jpg, 0, 0.6401955, 0, 5.314159
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_25_488.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_25_488.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_25_488.jpg, 0, 0.8622338, 0, 6.223339
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_25_591.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_25_591.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_25_591.jpg, 0, 0.5529237, 0, 6.986451
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_25_694.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_25_694.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_25_694.jpg, -0.1299759, 0.264369, 0, 7.375
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_25_797.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_25_797.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_25_797.jpg, -0.4925863, 0, 0, 7.33368
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_25_900.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_25_900.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_25_900.jpg, -0.8019279, 0, 0, 7.168459
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_26_005.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_26_005.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_26_005.jpg, -1, 0, 0, 6.982847
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_26_106.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_26_106.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_26_106.jpg, -0.8602807, 0, 0, 6.889252
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_26_211.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_26_211.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_26_211.jpg, -0.5623492, 0, 0, 6.851367
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_26_316.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_26_316.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_26_316.jpg, -0.2124085, 0, 0, 6.785456
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_26_421.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_26_421.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_26_421.jpg, 0, 0.1099932, 0, 6.737773
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_26_525.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_26_525.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_26_525.jpg, 0, 0.405552, 0, 6.996742
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_26_628.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_26_628.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_26_628.jpg, 0, 0.1509045, 0, 7.256859
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_26_731.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_26_731.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_26_731.jpg, 0, 0, 0, 7.212244
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_26_837.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_26_837.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_26_837.jpg, 0, 0, 0, 7.125496
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_26_938.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_26_938.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_26_938.jpg, 0.0342477, 0, 0, 7.053793
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_27_039.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_27_039.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_27_039.jpg, 0.3404379, 0, 0, 6.95694
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_27_143.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_27_143.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_27_143.jpg, 0.3601215, 0, 0, 6.857823
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_27_244.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_27_244.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_27_244.jpg, 0.6616436, 0, 0, 6.745981
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_27_348.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_27_348.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_27_348.jpg, 0.5411294, 0, 0, 6.654204
C:\Users\ACER\Desktop\data\IMG\center_2021_04_18_16_37_27_451.jpg, C:\Users\ACER\Desktop\data\IMG\left_2021_04_18_16_37_27_451.jpg, C:\Users\ACER\Desktop\data\IMG\right_2021_04_18_16_37_27_451.jpg, 0.2323763, 0, 0, 6.60148
